time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,IR on A0,IR on A1,IR on A2
1589372669.9087806,125,255,132,254,114,3,241,1,68,0,50,253,10,0,6,0,0,0,237,14,141,255,111,1,189,30,56,246,254,246,137,54,0.1906,0.1603,0.3754
1589372669.9165287,125,255,133,254,108,3,241,1,68,0,50,253,8,0,4,0,1,0,237,14,141,255,111,1,189,30,56,246,254,246,137,54,0.1906,0.1603,0.3754
1589372669.9292855,125,255,134,254,112,3,241,1,68,0,50,253,6,0,3,0,0,0,237,14,141,255,111,1,189,30,56,246,254,246,137,54,0.1564,0.1711,0.3793
1589372669.9421754,128,255,133,254,122,3,241,1,68,0,50,253,8,0,3,0,2,0,237,14,141,255,111,1,189,30,56,246,254,246,137,54,0.1896,0.1613,0.3803
1589372669.9487705,127,255,131,254,120,3,235,1,62,0,56,253,9,0,3,0,255,255,237,14,141,255,111,1,189,30,56,246,254,246,137,54,0.1896,0.1613,0.3803
1589372669.9578376,125,255,132,254,126,3,235,1,62,0,56,253,11,0,9,0,2,0,237,14,141,255,110,1,189,30,56,246,255,246,138,54,0.1838,0.1613,0.3803
1589372669.9669175,125,255,132,254,114,3,235,1,62,0,56,253,14,0,15,0,3,0,237,14,141,255,110,1,190,30,56,246,1,247,137,54,0.1838,0.1554,0.3783
1589372669.980728,124,255,134,254,118,3,235,1,62,0,56,253,15,0,17,0,2,0,237,14,141,255,110,1,190,30,55,246,2,247,137,54,0.1896,0.1564,0.3793
1589372669.9886749,125,255,134,254,121,3,235,1,62,0,56,253,12,0,14,0,255,255,237,14,141,255,110,1,191,30,54,246,4,247,137,54,0.1896,0.1564,0.3793
1589372669.999729,124,255,134,254,118,3,224,1,62,0,56,253,7,0,12,0,2,0,237,14,141,255,110,1,191,30,53,246,4,247,137,54,0.1887,0.1505,0.3783
1589372670.0067358,123,255,134,254,110,3,224,1,62,0,56,253,9,0,8,0,2,0,237,14,141,255,110,1,191,30,53,246,4,247,137,54,0.1887,0.1505,0.3783
1589372670.016726,125,255,136,254,106,3,224,1,62,0,56,253,9,0,5,0,255,255,237,14,141,255,110,1,191,30,53,246,4,247,137,54,0.1681,0.1486,0.3783
1589372670.02637,123,255,135,254,109,3,224,1,62,0,56,253,9,0,7,0,0,0,237,14,141,255,110,1,191,30,53,246,4,247,137,54,0.1681,0.1486,0.3783
1589372670.0394828,125,255,135,254,117,3,224,1,62,0,56,253,11,0,8,0,1,0,237,14,141,255,110,1,191,30,54,246,5,247,137,54,0.1867,0.1476,0.3783
1589372670.0471182,125,255,131,254,125,3,224,1,57,0,63,253,14,0,10,0,255,255,237,14,141,255,110,1,191,30,54,246,7,247,137,54,0.1867,0.1476,0.3783
1589372670.057024,125,255,131,254,127,3,224,1,57,0,63,253,16,0,16,0,0,0,237,14,141,255,110,1,192,30,53,246,9,247,137,54,0.1691,0.1457,0.3783
1589372670.06627,124,255,133,254,116,3,224,1,57,0,63,253,18,0,15,0,1,0,237,14,140,255,110,1,192,30,53,246,10,247,137,54,0.1691,0.1457,0.3793
1589372670.0777173,124,255,135,254,122,3,224,1,57,0,63,253,16,0,15,0,2,0,237,14,140,255,109,1,192,30,52,246,12,247,137,54,0.2004,0.1496,0.3783
1589372670.0900712,123,255,137,254,122,3,224,1,57,0,63,253,12,0,14,0,2,0,237,14,140,255,109,1,193,30,52,246,14,247,137,54,0.2004,0.1496,0.3783
1589372670.1014292,124,255,136,254,119,3,217,1,62,0,76,253,7,0,11,0,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.173,0.1505,0.3793
1589372670.1124232,123,255,136,254,118,3,217,1,62,0,76,253,3,0,7,0,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1945,0.1535,0.3793
1589372670.1190522,124,255,135,254,103,3,217,1,62,0,76,253,2,0,3,0,254,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1945,0.1535,0.3793
1589372670.1304994,124,255,134,254,111,3,217,1,62,0,76,253,253,255,0,0,253,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1828,0.1544,0.3793
1589372670.1393502,124,255,135,254,118,3,217,1,62,0,76,253,255,255,252,255,253,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1828,0.1544,0.3793
1589372670.1511502,122,255,136,254,124,3,228,1,62,0,52,253,255,255,254,255,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1603,0.1945,0.3803
1589372670.1575365,123,255,136,254,125,3,228,1,62,0,52,253,0,0,252,255,254,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1603,0.1945,0.3803
1589372670.1678605,121,255,134,254,116,3,228,1,62,0,52,253,251,255,254,255,1,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1564,0.1945,0.3803
1589372670.1767695,122,255,134,254,116,3,228,1,62,0,52,253,253,255,253,255,254,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1564,0.1926,0.3812
1589372670.1896966,125,255,132,254,122,3,228,1,62,0,52,253,250,255,251,255,1,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1691,0.1799,0.3812
1589372670.1968145,124,255,134,254,120,3,228,1,51,0,63,253,251,255,0,0,255,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1691,0.1799,0.3842
1589372670.2097876,123,255,136,254,117,3,228,1,51,0,63,253,254,255,2,0,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1945,0.1329,0.3881
1589372670.2171826,126,255,133,254,107,3,228,1,51,0,63,253,253,255,0,0,255,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1945,0.1329,0.3881
1589372670.2271028,125,255,135,254,116,3,228,1,51,0,63,253,254,255,0,0,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1672,0.1564,0.3881
1589372670.2408469,123,255,136,254,120,3,228,1,51,0,63,253,3,0,254,255,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1672,0.1564,0.4115
1589372670.2513938,122,255,135,254,124,3,228,1,57,0,63,253,3,0,254,255,0,0,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1945,0.1584,0.4633
1589372670.2592459,124,255,137,254,119,3,228,1,57,0,63,253,254,255,252,255,255,255,237,14,140,255,109,1,193,30,51,246,14,247,137,54,0.1945,0.1584,0.4633
